area,severity_score,historical_area_risk,report_density,accessibility_risk,risk_score,risk_label_binary
HSR Layout,0.3505826154628062,0.06666464069453801,0.24292763719034272,0.06718130924907703,0.20136603144577364,0
HSR Layout,0.2120981004271324,0.06666464069453801,0.2928087684570356,0.41343460083186134,0.21481067117404407,0
HSR Layout,0.37586669989178545,0.06666464069453801,0.5919742799153429,0.48715553873515927,0.34302092396382877,0
HSR Layout,0.0,0.06666464069453801,0.12105480842835775,0.5400469732981665,0.12521739988875794,0
HSR Layout,0.289756686992369,0.06666464069453801,0.3654109075682128,0.1717243825774231,0.22025507155594656,0
HSR Layout,0.2384356210930754,0.06666464069453801,0.07326266608997237,0.19397098951162295,0.1472000412356757,0
HSR Layout,0.25776245118412705,0.06666464069453801,0.21854913756425634,0.30287576460848153,0.19935744232692937,0
HSR Layout,0.45269003792074647,0.06666464069453801,0.41329679904620764,0.5638268386744545,0.34567429109103237,0
HSR Layout,0.3033736658298928,0.06666464069453801,0.510770221125385,0.58412746783134,0.31595333964860184,0
HSR Layout,0.28820830190448987,0.06666464069453801,0.36960283364737606,0.2718709468390087,0.23557350663025936,0
HSR Layout,0.22899448478969547,0.06666464069453801,0.3127257525896988,0.23342915674995615,0.197706985915188,0
K S Layout,0.42927255660380176,0.06664158427932204,0.34206504521319364,0.20030991153402178,0.2686973658678692,0
K S Layout,0.4106517597121435,0.06664158427932204,0.54962338288845,0.2747765954157504,0.3148617570730994,0
K S Layout,0.34787438546087096,0.06664158427932204,0.4723381481437216,0.48329034050077296,0.3087096908989617,0
K S Layout,0.5733792924487856,0.06664158427932204,0.185632181145242,0.3840800846729723,0.3154136765708658,0
K S Layout,0.5896907266339666,0.06664158427932204,0.4001687626402796,0.31936383669169177,0.3543225576374946,0
K S Layout,0.121195368249289,0.06664158427932204,0.3004030838840965,0.25078939122845345,0.16010987963213508,0
K S Layout,0.1061129935914919,0.06664158427932204,0.3485529609606109,0.7018136239191359,0.23211465882081134,0
K S Layout,0.57854251294773,0.06664158427932204,0.22098475779767618,0.3383259137512095,0.3174281934377188,0
K S Layout,0.27320385829698624,0.06664158427932204,0.08981784739613666,0.24038702191752456,0.1696354484545978,0
K S Layout,0.3614266223091621,0.06664158427932204,0.23891062130698382,0.1709581552125662,0.21991764063528504,0
K S Layout,0.17622770083137096,0.06664158427932204,0.7294109731811317,0.19617642313283384,0.25698082868092786,0
K S Layout,0.5605044642338903,0.06664158427932204,0.5852886715990531,0.5751099980244084,0.4194932717891301,0
K S Layout,0.2748866996976743,0.06664158427932204,0.470103700083708,0.18534337975857562,0.23802506715851054,0
K S Layout,0.4067436221289761,0.06664158427932204,0.4513003161819914,0.1420186347838556,0.2739156014829149,0
K S Layout,0.23463585590114958,0.06664158427932204,0.36654947006186456,0.41377596264292377,0.23749131325801043,0
K S Layout,0.4470556961949516,0.06664158427932204,0.5075336453988207,0.6134000817703504,0.36997871029734636,0
K S Layout,0.25671239349582864,0.06664158427932204,0.6279117896972117,0.21544064519244163,0.26774026772564524,0
K S Layout,0.20601567248215427,0.06664158427932204,0.7667786937764437,0.4881756773022526,0.3186800510031772,0
K S Layout,0.40459695009953545,0.06664158427932204,0.15449155171790702,0.7310271894600608,0.30215379658122454,0
K S Layout,0.4590053281097595,0.06664158427932204,0.15999858029429875,0.20774351407842417,0.2438055832928358,0
K S Layout,0.39657526077190697,0.06664158427932204,0.3109656202391003,0.2474912033248013,0.2581106211005043,0
K S Layout,0.23636990278517742,0.06664158427932204,0.322435159770184,0.3503769074321229,0.21976550932746391,0
K S Layout,0.3871328287678337,0.06664158427932204,0.379699695744662,0.28255943139747536,0.27381281921109213,0
K S Layout,0.45272720784717035,0.06664158427932204,0.27042005131484703,0.4322238742832635,0.29736458943576516,0
K S Layout,0.27078336649313484,0.06664158427932204,0.409306154768315,0.07133614457034312,0.20732830619560827,0
K S Layout,0.2590923848491579,0.06664158427932204,0.5903860508076315,0.33511007983974744,0.2790185321184903,0
K S Layout,0.1422308344309127,0.06664158427932204,0.33648494359341474,0.4832471049195872,0.2095573217912371,0
K S Layout,0.1505191879812207,0.06664158427932204,0.33501778895419976,0.3552539777064284,0.19296584552402807,0
K S Layout,0.883451594754808,0.06664158427932204,0.31040584667568855,0.3996094163899564,0.4512231152416106,0
K S Layout,0.0,0.06664158427932204,0.1709789420035583,0.2524571185344867,0.09205683146468127,0
K S Layout,0.5117430974811279,0.06664158427932204,0.3243299903516734,0.5443912220609508,0.3456272407816686,0
K S Layout,0.48774948030265075,0.06664158427932204,0.3991768540509873,0.4936219023075298,0.3445834495460513,0
K S Layout,0.4197318308443306,0.06664158427932204,0.7343199668539909,0.32673746263540376,0.362773228845421,0
K S Layout,0.29183236100730703,0.06664158427932204,0.4201551877448451,0.33471247856995584,0.25637171097081646,0
K S Layout,0.26292298099875944,0.06664158427932204,0.5111273692014415,0.2980486999737964,0.25894829746972015,0
K S Layout,0.26044466520363474,0.06664158427932204,0.4109737827317515,0.4237109102285244,0.2568995011856977,0
K S Layout,0.31500960000794515,0.06664158427932204,0.365898670759707,0.5201533388349059,0.2814485702637547,0
K S Layout,0.604036092775587,0.06664158427932204,0.15610474338639113,0.28367641760948087,0.3051775190739524,0
K S Layout,0.6939764637423205,0.06664158427932204,0.23469091998260122,0.6621255755529111,0.4091412579230657,0
K S Layout,0.6765421726152415,0.06664158427932204,0.35541442369364273,0.3739899092944231,0.38396360683202313,0
K S Layout,0.4066908594451859,0.06664158427932204,0.37466053823257656,0.7183385016772607,0.34501715898771607,0
K S Layout,0.4412670156010623,0.06664158427932204,0.25696991578335876,0.49111285831761053,0.29949684264848175,0
K S Layout,0.4707255441109317,0.06664158427932204,0.30162830667754625,0.5377747398832176,0.32573828804061455,0
K S Layout,0.44329136789043616,0.06664158427932204,0.48912370036085917,0.253759220284453,0.31103307716028905,0
K S Layout,0.4713399472355599,0.06664158427932204,0.43041862099792644,0.3825230985730479,0.32842364580178507,0
K S Layout,0.543467850475822,0.06664158427932204,0.33114825307897017,0.14328502415700992,0.29792862718967983,0
K S Layout,0.280513633492836,0.06664158427932204,0.37413522958944617,0.40199105302465155,0.25329795087787615,0
K S Layout,0.3980051060348385,0.06664158427932204,0.2713109173022234,0.625067789913618,0.30731661434347746,0
K S Layout,0.712754303707859,0.06664158427932204,0.042244124119856404,0.5300439850246133,0.35741190415921054,0
K S Layout,0.5486210870130588,0.06664158427932204,0.1535344357758217,0.22679978894490996,0.276736711235268,0
Shivajinagar,0.14281120511171388,0.06636881439586402,0.2745999520192493,0.377359603026138,0.18141849696562962,0
Shivajinagar,0.422196356596664,0.06636881439586402,0.47763297308626745,0.32021488610912957,0.3112381966612145,0
Shivajinagar,0.34383235728526695,0.06636881439586402,0.33971245615008155,0.23138902907698625,0.24290281496016689,0
Shivajinagar,0.5627280029786134,0.06636881439586402,0.34930601784081955,0.3289873457327536,0.33607475078935084,0
Shivajinagar,0.5540924897682126,0.06636881439586402,0.15144227741705488,0.4959040428509488,0.31851707764868686,0
Shivajinagar,0.2010189052779341,0.06636881439586402,0.2715936578192938,0.2627213326399626,0.18399419262588929,0
Shivajinagar,0.1597041145046109,0.06636881439586402,0.38002208497772244,0.369319896937079,0.20720948593147936,0
Shivajinagar,0.6078825544195992,0.06636881439586402,0.5005345233041919,0.3419020117517684,0.3840617447892225,0
Shivajinagar,0.37908303859621645,0.06636881439586402,0.1195061669007136,0.39603867891146755,0.2358967430442978,0
Shivajinagar,0.55320178237572,0.06636881439586402,0.22997891441351218,0.701437261018746,0.3647426401857755,0
Shivajinagar,0.5991636659936401,0.06636881439586402,0.4192739183041337,0.7059619799245787,0.41936700806604676,0
Shivajinagar,0.4058968981440936,0.06636881439586402,0.5922122432858498,0.26714859204267266,0.32048929613276284,0
Shivajinagar,0.3629375583991985,0.06636881439586402,0.2754936844060061,0.4642052770974851,0.27166831820430265,0
Shivajinagar,0.35740235210034704,0.06636881439586402,0.08089921770086883,0.5420528106963445,0.24248923269850609,0
Shivajinagar,0.1994640019950352,0.06636881439586402,0.10331876047622185,0.6988622725847877,0.21521613799998407,0
Shivajinagar,0.54890824426918,0.06636881439586402,0.29611996839586957,0.34501269659984896,0.3230044279821234,0
Shivajinagar,0.18295177100947635,0.06636881439586402,0.19501299475866699,0.47419510498049494,0.19407562887088356,0
Shivajinagar,0.4921843393435111,0.06636881439586402,0.10534170774522714,0.32763758387572184,0.2623891422193918,0
Shivajinagar,0.3277861548070469,0.06636881439586402,0.47463566699551896,0.3315154561326589,0.27929025032022825,0
Shivajinagar,0.32830923632694553,0.06636881439586402,0.30324331128199344,0.110614591957307,0.21205972808318488,0
Shivajinagar,0.47573527756103234,0.06636881439586402,0.3705257474517692,0.4777815132453892,0.33219036794228274,0
Shivajinagar,0.321266398188614,0.06636881439586402,0.06131544534444071,0.6830203678695107,0.24707002793408886,0
Shivajinagar,0.4237439923127765,0.06636881439586402,0.056991940077460196,0.35995798476546714,0.2336131273585431,0
Shivajinagar,0.4547799286393818,0.06636881439586402,0.804266809169161,0.2588480718342623,0.3787641919515144,0
Shivajinagar,0.259537139737374,0.06636881439586402,0.10274468228726961,0.19566566738252064,0.16064742979167212,0
Shivajinagar,0.41579277897497335,0.06636881439586402,0.5413866210641625,0.2849568958586038,0.31645897555162295,0
Shivajinagar,0.524019583989354,0.06636881439586402,0.23869584362995983,0.1727196838964564,0.2769646200254935,0
Shivajinagar,0.4792123992943034,0.06636881439586402,0.29345148879055355,0.39607577928636306,0.3057366487228306,0
Shivajinagar,0.6390000019729837,0.06636881439586402,0.6337069395317484,0.2011996771332868,0.40048198448564615,0
Shivajinagar,0.09700726799881726,0.06636881439586402,0.10516486581013287,0.05216575761581719,0.0827210249227444,0
Shivajinagar,0.3052564182487941,0.06636881439586402,0.20744633390100772,0.6421893394180491,0.2645680583987461,0
Shivajinagar,0.6284075732761827,0.06636881439586402,0.2506318494329151,0.06311418909690567,0.299446793216542,0
Shivajinagar,0.14003811424637855,0.06636881439586402,0.3390232645036318,0.15515129409257516,0.1600013313196043,0
Shivajinagar,0.6123606289141248,0.06636881439586402,0.23898977462934995,0.23978344405338944,0.31800233597258126,0
Shivajinagar,0.30359846377501737,0.06636881439586402,0.5172085661004836,0.4367226249961348,0.2951202136095322,0
Shivajinagar,0.6270378415853921,0.06636881439586402,0.10635282016328836,0.20459003568855022,0.29133295825958666,0
Shivajinagar,0.47280539209376254,0.06636881439586402,0.28376046758954365,0.4253067319050033,0.3059406348552353,0
Shivajinagar,0.0,0.06636881439586402,0.14489418507293056,0.22598799092172028,0.08278767997160336,0
Shivajinagar,0.48507696202059525,0.06636881439586402,0.4090851729636584,0.49360086743960224,0.3455447457346396,0
Shivajinagar,0.22329771034764404,0.06636881439586402,0.1471593689994299,0.5482556614934728,0.2097350659643415,0
Shivajinagar,0.33870709750694256,0.06636881439586402,0.100007778845295,0.5450478640953176,0.2402168638295457,0
Shivajinagar,0.5361658735975805,0.06636881439586402,0.5071092908508896,0.2505338809102453,0.3465706403846271,0
Shivajinagar,0.3486419609429502,0.06636881439586402,0.299764425196137,0.6407024409380107,0.29799358182872077,0
Shivajinagar,0.3798771633080043,0.06636881439586402,0.35015810358940713,0.4647875486548496,0.2926174044926696,0
Shivajinagar,0.31288018696204134,0.06636881439586402,0.33356070763052703,0.4898521735695174,0.26960867731700666,0
Shivajinagar,0.5327200398148317,0.06636881439586402,0.6284216545894776,0.6504430997337091,0.4296134541319022,0
Shivajinagar,0.2567478916764879,0.06636881439586402,0.12449577043228244,0.6201559599427657,0.22769495448340132,0
Shivajinagar,0.44121356434647385,0.06636881439586402,0.2922928630643868,0.6443954573798251,0.32945328305987615,0
Shivajinagar,0.4322848323151789,0.06636881439586402,0.4219249434243822,0.11234244385732042,0.27244669089254625,0
Shivajinagar,0.3295618221590521,0.06636881439586402,0.08094543138252515,0.27286924573391913,0.19237675521102035,0
Banashankari,0.5086024809970698,0.06634700303321252,0.08423952090579089,0.7506330261313493,0.32735782735979874,0
Banashankari,0.31840927780841405,0.06634700303321252,0.34094788376593,0.21179219519257486,0.23130575417498087,0
Banashankari,0.309001258150488,0.06634700303321252,0.16237737749872969,0.060874922738283765,0.16966125517312305,0
Banashankari,0.4725162906968081,0.06634700303321252,0.19806390821503914,0.5216475508362303,0.30314471692228895,0
Banashankari,0.4882227213563973,0.06634700303321252,0.06565274537948869,0.5245140688459128,0.28258971278748746,0
Banashankari,0.34361069696511176,0.06634700303321252,0.3062569559984525,0.3435604345849879,0.25295330123519155,0
Banashankari,0.5063831505691954,0.06634700303321252,0.18184666272565794,0.3882557496481025,0.29174589860152905,0
Banashankari,0.4821088707535842,0.06634700303321252,0.369619804232356,0.35748512151303524,0.3161889347471447,0
Banashankari,0.5214529119623621,0.06634700303321252,0.07911205069019336,0.5653078551189515,0.3030312085026719,0
Banashankari,0.6281159768012294,0.06634700303321252,0.40157304162561125,0.24928999982226088,0.3574528010888554,0
Banashankari,0.39967371850356653,0.06634700303321252,0.49663931597513455,0.1655415296137974,0.28394899502330856,0
Banashankari,0.5076235035519729,0.06634700303321252,0.647659946018562,0.4492716953236394,0.39449507065541256,0
Banashankari,0.1824082500898113,0.06634700303321252,0.3838217955186785,0.03386026786567868,0.16559038772498522,0
Banashankari,0.18650250091167625,0.06634700303321252,0.29556018703532855,0.11694996075433786,0.16183450774926683,0
Banashankari,0.42063671129289376,0.06634700303321252,0.6077556026532774,0.4812903038406783,0.3608716159692338,0
Banashankari,0.2347143970558709,0.06634700303321252,0.24031398880504035,0.48178993041443796,0.22238542720269233,0
Banashankari,0.3355569478569018,0.06634700303321252,0.6741258250573892,0.0743144499999752,0.2833213651713535,0
Banashankari,0.4360752976288236,0.06634700303321252,0.26386454589097696,0.5157312685329604,0.3026630545381914,0
Banashankari,0.5039613929583434,0.06634700303321252,0.3373069446734534,0.3073814621991977,0.30985919670995427,0
Banashankari,0.5094699332592614,0.06634700303321252,0.1735156774912586,0.4460705253452779,0.2998322918507486,0
Banashankari,0.2732420050375246,0.06634700303321252,0.6279020418163428,0.4440117037511626,0.3077209665990403,0
Banashankari,0.4286475965368772,0.06634700303321252,0.38391907373115286,0.5545073000727413,0.32989066945501255,0
Banashankari,0.2869826978799561,0.06634700303321252,0.3903736390012964,0.6141458442547555,0.290544649606421,0
Banashankari,0.1340041377430035,0.06634700303321252,0.3340902582987582,0.19718013244617882,0.16320062064669344,0
Banashankari,0.40689742203032914,0.06634700303321252,0.27520879859594166,0.33024573925343126,0.26689681922778197,0
Banashankari,0.27755958917562945,0.06634700303321252,0.18185562059118543,0.6315626133976829,0.24815547324932358,0
Banashankari,0.6186284322500419,0.06634700303321252,0.25322604729434733,0.36371127393205505,0.34162595274615615,0
Banashankari,0.2481613374931273,0.06634700303321252,0.5118419960684564,0.2950758718548798,0.2533903490244816,0
Banashankari,0.20771608482591902,0.06634700303321252,0.42422927778042263,0.4475752420947619,0.24458687246933422,0
Banashankari,0.23692378504125297,0.06634700303321252,0.23144766518928175,0.16651894709737775,0.1740948007768653,0
Banashankari,0.2692641631189882,0.06634700303321252,0.2534446794903888,0.6011979300637011,0.25501518340924256,0
Banashankari,0.40630080887160436,0.06634700303321252,0.10761371516992814,0.3191755937573785,0.23150846611261766,0
Banashankari,0.1829963646169612,0.06634700303321252,0.5167920454689995,0.26510667314743386,0.22707723859181514,0
Banashankari,0.5306940504550159,0.06634700303321252,0.5125893088315883,0.6757030748955821,0.4095203415698743,0
Banashankari,0.6900043289397029,0.06634700303321252,0.10976144023727508,0.1295787656176934,0.3027947189289688,0
Banashankari,0.06886151298750248,0.06634700303321252,0.42366595357318537,0.3109567779707137,0.1753823378658338,0
Banashankari,0.2430274387880613,0.06634700303321252,0.16931959217254383,0.6165202512176775,0.2313056606029456,0
Banashankari,0.24144745430666734,0.06634700303321252,0.09832719086168339,0.397034811737784,0.1836313698503016,0
Banashankari,0.5752833651598519,0.06634700303321252,0.26520729377536756,0.19133628389492802,0.30299518005522463,0
Banashankari,0.10382760070361013,0.06634700303321252,0.19050675177831888,0.5159078144866528,0.171731283684889,0
Banashankari,0.27624392763808825,0.06634700303321252,0.3440895334287862,0.42145158934597626,0.24862512067094833,0
Banashankari,0.5634289168717571,0.06634700303321252,0.5062820309884587,0.04091023915174537,0.3244971638855323,0
Banashankari,0.5336043511308939,0.06634700303321252,0.5054883463318269,0.3606652631485693,0.3618630825444274,0
Banashankari,0.3706396291475137,0.06634700303321252,0.140448262726518,0.533708284334182,0.2577738663070244,0
Banashankari,0.5525462056674177,0.06634700303321252,0.7288952010086428,0.16567165015360405,0.38392506061832915,0
Banashankari,0.43767005296498446,0.06634700303321252,0.1560295854017337,0.2505663859366069,0.24187949441854611,0
Banashankari,0.5159645632404883,0.06634700303321252,0.18099825997050267,0.7077552365678816,0.34285463552341744,0
Banashankari,0.5535653465954664,0.06634700303321252,0.18226263530373402,0.5985039267218981,0.33988008828740846,0
Banashankari,0.4092856016601463,0.06634700303321252,0.4986757620204938,0.38804864214840773,0.32109651021737484,0
Banashankari,0.06712032370627108,0.06634700303321252,0.1869893116504703,0.1600206440524918,0.10479717314512645,0
Basavanagudi,0.07791207621588014,0.06560746931560388,0.12752669675246078,0.5087548678255204,0.14877003699455943,0
Basavanagudi,0.49679513233088013,0.06560746931560388,0.11267281244673169,0.2698789832038687,0.25657694708041584,0
Basavanagudi,0.42039965000021645,0.06560746931560388,0.17992997634627936,0.5639545275367324,0.28740129269452264,0
Basavanagudi,0.24097737913189876,0.06560746931560388,0.25922567393734264,0.09477690470468855,0.17008599398401753,0
Basavanagudi,0.2981715861253427,0.06560746931560388,0.15909826277773575,0.3242615002029073,0.20450117352453434,0
Basavanagudi,0.3795022923493982,0.06560746931560388,0.3233674570154543,0.3725727955865647,0.2730674538580461,0
Basavanagudi,0.0,0.06560746931560388,0.3758183962879113,0.09946256189984923,0.10976530433724081,0
Basavanagudi,0.08896874619839007,0.06560746931560388,0.5469779688476158,0.24726920690995283,0.1973072767701338,0
Basavanagudi,0.500283250178991,0.06560746931560388,0.3814061656591742,0.0857271676721837,0.2839216866399904,0
Basavanagudi,0.6842912772601062,0.06560746931560388,0.5765685946476109,0.12133862894711239,0.3926987011073073,0
Basavanagudi,0.4322634598273304,0.06560746931560388,0.46573004934078543,0.4314613632729444,0.32883966609334553,0
Basavanagudi,0.5821333459097693,0.06560746931560388,0.3094481767724097,0.3435374429188804,0.3368491636554144,0
Basavanagudi,0.18099047124187026,0.06560746931560388,0.15080576461841616,0.2515853943068064,0.15092786779903994,0
Basavanagudi,0.6145804699098704,0.06560746931560388,0.5780597784360195,0.2546404735205015,0.3885934319784149,0
Basavanagudi,0.41415061364468164,0.06560746931560388,0.36645026240572043,0.09900376890676937,0.25277557338747925,0
Basavanagudi,0.6064524721282619,0.06560746931560388,0.5725118870830854,0.3101587548576193,0.39296679668483286,0
Basavanagudi,0.02011665062336887,0.06560746931560388,0.23243830311869415,0.6205848823115337,0.16629846148332916,0
Basavanagudi,0.23688864131541998,0.06560746931560388,0.43877773421253624,0.6071635533856121,0.2814233451054272,0
Basavanagudi,0.28702438856990414,0.06560746931560388,0.39979808329269645,0.21563174944598099,0.23244515586958403,0
Basavanagudi,0.0,0.06560746931560388,0.22648248382892766,0.3503739985115613,0.11753483733720088,0
Basavanagudi,0.5957277719345461,0.06560746931560388,0.35695100215904385,0.3198538640704862,0.34755524101415397,0
Basavanagudi,0.1897782711557174,0.06560746931560388,0.3026055758931887,0.5947132393384362,0.2358327367785854,0
Basavanagudi,0.25324121573351255,0.06560746931560388,0.42810778803394506,0.46321785711271396,0.26342090247510663,0
Basavanagudi,0.4697025636745321,0.06560746931560388,0.47108674086347174,0.5081753400597877,0.3545217872624299,0
Basavanagudi,0.04438440676724492,0.06560746931560388,0.09359376166760211,0.6175679308976058,0.14657072513137817,0
Basavanagudi,0.4100527941594151,0.06560746931560388,0.19166341286970331,0.18451929005831177,0.22921129483316388,0
Basavanagudi,0.38983144961173316,0.06560746931560388,0.07052721138970378,0.3576272048049515,0.22387277115747126,0
Basavanagudi,0.4910176902038683,0.06560746931560388,0.15993518272492863,0.4503070583650308,0.29107152766577543,0
Basavanagudi,0.06611052478178608,0.06560746931560388,0.5230199691417134,0.3951962119495577,0.20670435008908264,0
Basavanagudi,0.4795913868010484,0.06560746931560388,0.33355350423403857,0.5267833160454796,0.33326742442867774,0
Basavanagudi,0.42843712663518424,0.06560746931560388,0.4284269982195933,0.6059279264825181,0.346209823733292,0
Basavanagudi,0.547063535170461,0.06560746931560388,0.27616796537242855,0.7019993550051463,0.37168797442960017,0
Basavanagudi,0.1463607804362169,0.06560746931560388,0.4559362332773724,0.7300458646388205,0.27160264029865466,0
Basavanagudi,0.47231917249874633,0.06560746931560388,0.44720366779548565,0.086464604430055,0.2874043753928478,0
Basavanagudi,0.5609818760395677,0.06560746931560388,0.3308667226431762,0.20619305285301248,0.313128199865117,0
Basavanagudi,0.2122826139630748,0.06560746931560388,0.2301176969922355,0.25626450736888884,0.17844437118553777,0
Basavanagudi,0.6052685378172655,0.06560746931560388,0.13121009593240515,0.337556148452122,0.3084016704850234,0
Basavanagudi,0.31700506386849975,0.06560746931560388,0.19535377376063148,0.13846232137175532,0.19047411610654566,0
Basavanagudi,0.4513171444463405,0.06560746931560388,0.15785687486651262,0.3875043448817649,0.2673402680564676,0
Basavanagudi,0.33159761428271894,0.06560746931560388,0.4646377435784427,0.25836957498477714,0.2674243907570379,0
Basavanagudi,0.5314347750428325,0.06560746931560388,0.2987996601227614,0.463486062601873,0.3349672534745058,0
Basavanagudi,0.5303174439203276,0.06560746931560388,0.16491399223683237,0.26557799069202664,0.2781128432179663,0
Basavanagudi,0.6100732573643983,0.06560746931560388,0.2694041561336668,0.6094870870775614,0.37851177516058815,0
Basavanagudi,0.33903517330146143,0.06560746931560388,0.16310873326577127,0.10239393815884999,0.18632538882717442,0
Basavanagudi,0.3034896716985243,0.06560746931560388,0.09767248945402202,0.35971925209634464,0.19939601159442077,0
Basavanagudi,0.4496966743084218,0.06560746931560388,0.6979373941781786,0.26192903451204963,0.35595291081507197,0
Basavanagudi,0.5561084188571488,0.06560746931560388,0.6801211947154279,0.7000084031384571,0.4553456868085374,0
Basavanagudi,0.3692885347149363,0.06560746931560388,0.31927599296015413,0.2602347761415004,0.25182364295816473,0
Basavanagudi,0.29361246333540336,0.06560746931560388,0.6322552586150559,0.24822902988222523,0.2861320091674173,0
Basavanagudi,0.4725209160985392,0.06560746931560388,0.6227937857093885,0.37314557442098095,0.36559515473419474,0
K G Halli,0.5901684369535575,0.06520881158454789,0.2722060765832495,0.2789871491209418,0.3224108840939006,0
K G Halli,0.5263566565601049,0.06520881158454789,0.3636017133201647,0.5309708329481341,0.3561534408776541,0
K G Halli,0.19078281409641004,0.06520881158454789,0.45484697460238377,0.40567545285095535,0.23815734125722793,0
K G Halli,0.3224744647639221,0.06520881158454789,0.381953438411907,0.5369066561041349,0.2893553922407387,0
K G Halli,0.43894420125412603,0.06520881158454789,0.8444765738610843,0.23328806668685315,0.3770816386895533,0
K G Halli,0.4225871907722585,0.06520881158454789,0.26000760268727097,0.5896819800042098,0.3079219777837405,0
K G Halli,0.2641902353923664,0.06520881158454789,0.1606893260176025,0.22146136924607687,0.17738629645312465,0
K G Halli,0.035466801663434966,0.06520881158454789,0.05478038639038553,0.580811669497234,0.1300538517602288,0
K G Halli,0.3473049946546455,0.06520881158454789,0.24314937574829448,0.5926859907873318,0.2786521653722489,0
K G Halli,0.6224866419383126,0.06520881158454789,0.5587551431087256,0.14772582747568277,0.37134287089687135,0
K G Halli,0.3548875432516392,0.06520881158454789,0.3265291390280434,0.22774689116073607,0.2432411450931572,0
K G Halli,0.20064894279292408,0.06520881158454789,0.36701877525230586,0.6419545818795918,0.2594867157852877,0
K G Halli,0.23798822005004427,0.06520881158454789,0.6208935881339958,0.3108499169931394,0.2736647256686499,0
K G Halli,0.38093359294326457,0.06520881158454789,0.34428413985538603,0.1737004630396588,0.247801298432533,0
K G Halli,0.5921036145596434,0.06520881158454789,0.3939860825993077,0.4387786484266328,0.37141292235509604,0
K G Halli,0.6535656595263137,0.06520881158454789,0.4650049781553676,0.2561500630820481,0.3797341294029549,0
K G Halli,0.5919961996664196,0.06520881158454789,0.1762775732864469,0.1836973985801776,0.2895714378029272,0
K G Halli,0.3054408105297103,0.06520881158454789,0.1258020588761728,0.39690932327235023,0.21116373742685007,0
K G Halli,0.25335380489793535,0.06520881158454789,0.34874923029965854,0.44202300515365706,0.244289772022622,0
K G Halli,0.5481073805028103,0.06520881158454789,0.1487871183606645,0.5615077189704416,0.3253838081690471,0
K G Halli,0.5065386766831537,0.06520881158454789,0.39008327789485037,0.21188802327630632,0.30665103938488414,0
K G Halli,0.7688610070470334,0.06520881158454789,0.19333953782849111,0.4605004465008949,0.39640697048265844,0
K G Halli,0.3326498594874067,0.06520881158454789,0.5926218179812777,0.2564107327352465,0.29297606780249924,0
K G Halli,0.2964891759917911,0.06520881158454789,0.3474505342764564,0.1958823312282607,0.22220631161202162,0
K G Halli,0.4042242505008156,0.06520881158454789,0.11289894179861687,0.26882857490170853,0.22394520574562948,0
K G Halli,0.323074969600661,0.06520881158454789,0.3129797889390614,0.23080943468941048,0.22985625582681957,0
K G Halli,0.0,0.06520881158454789,0.23590839710441808,0.3674695889511139,0.12186476123891507,0
K G Halli,0.2847927223069875,0.06520881158454789,0.12763396876903352,0.5508032370352914,0.2273873755919104,0
K G Halli,0.17692724719007638,0.06520881158454789,0.3281492127429333,0.299372576661043,0.1920229090396342,0
K G Halli,0.5118904803906901,0.06520881158454789,0.5433536285848797,0.30835503114469787,0.35364829200078646,0
K G Halli,0.10653559767779996,0.06520881158454789,0.15473554258877054,0.35875911375239544,0.1416110782432078,0
K G Halli,0.21635362341960832,0.06520881158454789,0.13526721300260186,0.35259829445368684,0.1752295984408007,0
K G Halli,0.6323684573181765,0.06520881158454789,0.2574575336496474,0.2124190286685919,0.3242459645669444,0
K G Halli,0.10599574248307536,0.06520881158454789,0.2579111222764206,0.6571713645415699,0.20681908248096037,0
K G Halli,0.0,0.06520881158454789,0.17036448316176256,0.30798264510600404,0.0998329368736175,0
K G Halli,0.46497635515669344,0.06520881158454789,0.56720094025011,0.06398127214825064,0.30534174665246666,0
K G Halli,0.2962724301017293,0.06520881158454789,0.13733041637633447,0.507306772223106,0.22682009311970242,0
K G Halli,0.20833481652541808,0.06520881158454789,0.40554608572516215,0.8237201155996874,0.2971470637442462,0
K G Halli,0.33289544643028335,0.06520881158454789,0.4431484010597932,0.3752168544255241,0.2809882581017508,0
K G Halli,0.4150741631821245,0.06520881158454789,0.023845662774644838,0.2641507039451646,0.2092303387358116,0
K G Halli,0.45988602726514904,0.06520881158454789,0.16988463498831097,0.25565843800546334,0.2528484457166482,0
K G Halli,0.37314798522476944,0.06520881158454789,0.39665749918334553,0.15053188407872659,0.2520757207525118,0
K G Halli,0.5383635973949303,0.06520881158454789,0.19498187090362584,0.2456945124348965,0.2838404536095496,0
K G Halli,0.4904556832623388,0.06520881158454789,0.5376375486289933,0.6904639782537647,0.40231923908104633,0
K G Halli,0.3236393918789053,0.06520881158454789,0.06909181665711073,0.4531865242106592,0.21463277259600222,0
K G Halli,0.5593452320237038,0.06520881158454789,0.3044281000388726,0.20083613200012604,0.3063445144914541,0
K G Halli,0.43861141040682106,0.06520881158454789,0.13675486206328547,0.61442396935735,0.29259120493401136,0
K G Halli,0.5364681421869018,0.06520881158454789,0.29469513198458774,0.1256463079618047,0.2851124658319682,0
K G Halli,0.38357580409925196,0.06520881158454789,0.5595442333698573,0.12130659521758685,0.28391901086671206,0
K G Halli,0.3621332923634704,0.06520881158454789,0.5507683233987857,0.22945454173813257,0.290881141743056,0
